# field	phot_id	z_best_s	use_phot	use_zgrism	z_best	z_best_l95	z_best_l68	z_best_u68	z_best_u95
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
aegis	31441	2	1	1	2.4127	2.2302	2.3076	2.4148	2.4229
aegis	31442	3	1	0	0.5885	0.0910	0.2290	0.9790	3.2050
aegis	31443	2	1	1	1.2705	1.2639	1.2670	1.2723	1.2747
aegis	31444	2	1	1	1.2333	1.1880	1.2179	1.2467	1.2558
aegis	31445	3	1	0	1.1652	0.9480	1.1200	1.2360	1.3010
aegis	31446	3	1	0	1.3814	0.2570	0.7320	1.0160	1.0330
aegis	31447	3	1	0	1.0957	0.1050	0.7800	1.3770	1.5200
aegis	31448	3	1	0	3.4024	3.1630	3.2700	3.5370	3.6650
aegis	31449	3	1	0	0.1937	0.0550	0.1250	0.2530	0.3840
aegis	31450	3	1	0	1.2447	1.1060	1.1870	1.3060	1.3620
aegis	31451	2	1	1	1.1138	1.1106	1.1118	1.1145	1.1158
aegis	31452	3	1	0	1.0244	0.2330	0.4220	0.9580	1.0510
aegis	31453	3	1	0	1.7836	1.3570	1.4510	2.1520	2.3120
aegis	31454	3	1	0	1.6860	0.1400	1.1440	2.3170	2.5630
aegis	31455	2	1	1	1.0411	1.0374	1.0390	1.0421	1.0437
aegis	31456	3	1	0	0.9779	0.7090	0.7970	1.1150	1.2030
aegis	31457	3	1	0	2.8843	2.5250	2.7230	3.0510	3.1980
aegis	31458	3	1	0	4.3204	3.0540	3.6520	4.9430	5.3330
aegis	31459	3	1	0	0.7961	0.6630	0.7070	0.9090	1.0280
aegis	31460	3	1	0	1.6814	1.3720	1.4680	1.9320	2.0530
aegis	31461	2	1	1	0.7594	0.7537	0.7565	0.7625	0.7657
aegis	31462	3	1	0	0.7614	0.6740	0.7200	0.7980	0.8640
aegis	31463	3	1	0	2.7582	0.8160	1.1400	3.5970	4.0190
aegis	31464	3	1	0	1.0510	0.9610	1.0010	1.1000	1.1470
aegis	31465	3	1	0	2.7481	2.5000	2.6220	2.8740	2.9710
aegis	31466	3	1	0	2.8540	2.2490	2.4900	3.3490	4.8910
aegis	31467	3	1	0	2.9231	2.6880	2.7920	3.0590	3.1790
aegis	31468	3	1	0	1.7861	1.4990	1.6230	1.9310	2.0070
aegis	31469	3	1	0	1.4881	0.8600	1.3570	1.5900	1.8360
aegis	31470	3	1	0	0.8420	0.7830	0.8020	0.8680	0.9970
aegis	31471	3	1	0	1.7495	0.9310	1.4540	2.0800	2.4320
aegis	31472	3	1	0	0.6051	0.4780	0.5470	0.6610	0.6850
aegis	31473	3	1	0	0.4703	0.2940	0.3960	0.5500	0.6070
aegis	31474	3	1	0	1.8445	1.2300	1.5040	2.1910	2.4450
aegis	31475	3	1	0	1.1545	0.3000	0.6910	1.2120	1.2870
aegis	31476	3	1	0	0.9803	0.6920	0.8260	1.1210	1.2270
aegis	31477	3	1	0	1.1023	0.9760	1.0400	1.1560	1.2850
aegis	31478	2	1	1	1.0865	1.0825	1.0843	1.0876	1.0893
aegis	31479	3	1	0	2.3105	2.3590	2.3740	2.5140	2.5860
aegis	31480	3	1	0	2.5421	0.2330	2.2800	2.7470	2.9240
aegis	31481	3	1	0	3.1226	2.8380	2.9760	3.2650	3.3710
aegis	31482	3	1	0	0.9780	0.3580	0.7110	1.2200	1.3490
aegis	31483	3	1	0	1.0940	0.6490	0.8720	1.3290	1.6340
aegis	31484	2	1	1	2.0027	1.8448	1.9148	2.0081	2.0289
aegis	31485	3	1	0	1.7736	1.5920	1.6660	1.8910	2.0050
aegis	31486	3	1	0	1.1742	1.1220	1.1410	1.2090	1.2350
aegis	31487	3	1	0	0.8490	0.5460	0.7080	0.9870	1.0540
aegis	31488	2	1	1	0.5707	0.4222	0.4832	0.5944	0.6257
aegis	31489	3	1	0	3.1953	3.0570	3.1190	3.2750	3.3300
aegis	31490	3	1	0	1.9585	0.1270	1.6300	2.2230	2.4380
aegis	31491	3	1	0	1.0973	0.7800	1.0280	1.1880	1.2610
aegis	31492	3	0	0	2.3084	0.0980	0.7490	5.2220	5.9270
aegis	31493	3	1	0	1.5588	1.2940	1.3780	1.8880	2.1160
aegis	31494	2	1	1	0.9808	0.9769	0.9789	0.9826	0.9847
aegis	31495	3	1	0	1.7027	1.3890	1.5740	1.8290	1.9490
aegis	31496	3	1	0	2.6740	2.3330	2.4770	2.8840	3.0520
aegis	31497	3	1	0	1.9063	0.7430	1.4330	2.4190	3.0220
aegis	31498	2	1	1	0.3993	0.3625	0.3878	0.4508	0.4866
aegis	31499	2	1	1	1.7278	1.7239	1.7255	1.7289	1.7304
aegis	31500	3	1	0	1.1503	0.3030	1.0820	1.3290	1.4070
aegis	31501	3	1	0	0.8222	0.5990	0.7260	0.9260	1.0290
aegis	31502	3	1	0	0.3455	0.2830	0.3090	0.3840	0.4140
aegis	31503	3	1	0	1.1033	0.4030	0.9390	1.2950	1.4630
aegis	31504	3	1	0	3.2581	3.0240	3.1090	3.3790	3.8690
aegis	31505	3	1	0	2.4736	2.8710	2.9390	3.5450	3.9260
aegis	31506	3	1	0	1.2341	1.0200	1.0860	1.3470	1.6710
aegis	31507	3	1	0	1.7766	1.3780	1.5310	1.9830	2.0890
aegis	31508	3	1	0	4.7881	4.4320	4.5860	5.0050	5.1790
aegis	31509	3	1	0	0.8397	0.6940	0.7250	1.0700	1.1300
aegis	31510	3	1	0	1.8085	1.5940	1.6980	1.9240	2.0420
aegis	31511	3	1	0	2.6371	2.3260	2.4940	2.7870	2.8960
aegis	31512	3	1	0	3.1583	3.0480	3.0920	3.2280	3.2630
aegis	31513	3	1	0	1.7465	1.1520	1.3860	2.0880	2.3370
aegis	31514	3	1	0	0.9999	0.5980	0.8180	1.1610	1.4720
aegis	31515	2	1	1	0.9542	0.9464	0.9511	0.9583	0.9622
aegis	31516	3	1	0	2.1520	1.5900	2.0080	2.3130	2.4140
aegis	31517	3	1	0	0.1261	0.0280	0.0550	0.1830	0.2320
aegis	31518	3	1	0	0.0853	0.0130	0.0310	0.1450	0.2570
aegis	31519	3	1	0	1.4696	1.1580	1.2220	1.9610	2.2330
aegis	31520	3	1	0	1.7580	1.3290	1.4730	2.0220	2.2110
aegis	31521	3	1	0	1.8137	1.2040	1.5030	2.1210	2.3620
aegis	31522	3	1	0	4.0605	0.3610	3.6810	4.3230	4.5050
aegis	31523	3	1	0	2.1726	1.3820	1.9750	2.3920	2.5020
aegis	31524	3	1	0	2.5486	2.3030	2.4050	2.7180	2.8090
aegis	31525	3	1	0	2.0432	1.3710	1.6460	2.3950	2.6610
aegis	31526	3	1	0	2.5722	2.1110	2.3770	2.7620	2.9670
aegis	31527	3	1	0	3.5201	3.3240	3.4190	3.6230	3.7000
aegis	31528	3	1	0	0.2324	0.1800	0.2090	0.2570	0.2680
aegis	31529	3	0	0	1.1943	0.0930	0.2780	1.8810	2.3250
aegis	31530	3	1	0	0.9538	0.7570	0.8730	1.0670	1.8860
aegis	31531	2	1	1	2.1582	2.1256	2.1519	2.2149	2.2355
aegis	31532	3	1	0	3.0384	2.8660	2.9400	3.1380	3.2190
aegis	31533	3	1	0	1.6841	1.1000	1.4620	1.9040	2.1040
aegis	31534	3	1	0	3.8159	3.6280	3.7150	3.9200	3.9940
aegis	31535	3	1	0	0.3157	0.2540	0.2840	0.3480	0.3710
aegis	31536	3	1	0	2.8953	2.5770	2.7530	3.0390	3.1450
aegis	31537	3	1	0	3.3947	2.9170	3.1390	3.6700	3.9460
aegis	31538	3	1	0	0.7770	0.7140	0.7400	0.8080	0.8780
aegis	31539	3	1	0	0.5503	0.4540	0.4960	0.6060	0.6510
aegis	31540	3	1	0	4.1614	3.8530	4.0030	4.3200	4.4330
aegis	31541	2	1	1	1.5370	1.5336	1.5351	1.5381	1.5395
aegis	31542	2	1	1	2.3168	2.2371	2.2993	2.3252	2.3467
aegis	31543	2	1	1	1.0555	1.0448	1.0521	1.1713	1.2376
aegis	31544	3	1	0	1.5459	1.2480	1.3560	1.7880	2.0470
aegis	31545	3	1	0	3.5365	3.2610	3.3830	3.6980	3.8630
aegis	31546	3	1	0	2.8673	2.6690	2.7760	2.9590	3.0290
aegis	31547	3	1	0	1.5770	0.9960	1.0920	1.8360	2.0430
aegis	31548	3	1	0	1.5296	0.4580	0.9450	2.1160	2.5530
aegis	31549	3	1	0	1.8431	0.3640	0.9280	2.8590	3.6820
aegis	31550	3	1	0	3.0734	2.7920	2.9170	3.2340	3.3640
aegis	31551	3	1	0	2.9398	2.4980	2.6940	3.1660	3.3390
aegis	31552	3	0	0	1.1831	0.7910	1.1110	1.2820	1.3880
aegis	31553	3	1	0	3.0712	2.4990	2.8390	3.2980	3.4760
aegis	31554	3	1	0	0.5643	0.1830	0.4920	0.6830	0.7370
aegis	31555	3	1	0	0.8014	0.6520	0.7160	0.8870	0.9510
aegis	31556	1	1	1	1.0434	-1.0000	-1.0000	-1.0000	-1.0000
aegis	31557	3	1	0	1.9255	0.2380	1.0810	2.9210	3.2660
aegis	31558	3	1	0	0.8376	0.1460	0.3970	1.2720	1.4770
aegis	31559	3	1	0	0.9869	0.9010	0.9450	1.0290	1.0540
aegis	31560	3	1	0	1.0231	0.0580	0.7520	1.1530	1.2470
aegis	31561	3	1	0	1.1898	0.9800	1.0640	1.3210	1.4320
aegis	31562	3	1	0	1.7379	1.4210	1.6040	1.8650	2.0120
aegis	31563	3	1	0	0.7309	0.2970	0.4390	1.1000	1.2680
aegis	31564	2	1	1	1.3432	1.3398	1.3411	1.3437	1.3450
aegis	31565	3	1	0	3.2275	2.8590	3.0860	3.3660	3.4680
aegis	31566	3	0	0	2.2207	1.8570	2.0550	2.3550	2.4140
aegis	31567	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	31568	3	1	0	2.2277	2.0990	2.1540	2.3060	2.3740
aegis	31569	3	1	0	1.7356	1.4600	1.5520	1.8990	2.0200
aegis	31570	3	1	0	1.5593	0.6040	1.0350	2.0960	2.5700
aegis	31571	3	1	0	3.4975	3.3570	3.4170	3.5810	3.6420
aegis	31572	2	1	1	0.8085	0.8048	0.8067	0.8102	0.8119
aegis	31573	3	1	0	0.4463	0.1040	0.1880	0.3380	0.3620
aegis	31574	3	1	0	0.8265	0.3260	0.7020	0.9780	1.1060
aegis	31575	3	1	0	2.0497	1.5100	1.8870	2.2330	2.3610
aegis	31576	3	1	0	0.9069	0.8330	0.8640	0.9530	0.9940
aegis	31577	3	1	0	2.8075	2.3760	2.6070	2.9920	3.1160
aegis	31578	3	1	0	0.6703	0.1320	0.4130	0.9060	1.0490
aegis	31579	3	1	0	0.8508	0.7500	0.7970	0.9050	0.9350
aegis	31580	3	1	0	2.3130	2.4860	2.5020	2.6600	2.7550
aegis	31581	3	1	0	1.7605	1.1250	1.4710	2.1650	2.5220
aegis	31582	3	1	0	1.3022	0.2020	0.7030	1.4210	1.4660
aegis	31583	3	1	0	3.0903	0.4220	2.8060	3.2980	3.4490
aegis	31584	3	1	0	3.4061	3.1230	3.2640	3.5480	3.6750
aegis	31585	3	1	0	1.8723	1.4170	1.5630	2.0630	2.1690
aegis	31586	2	1	1	0.2700	0.2597	0.2654	0.2804	0.3280
aegis	31587	3	1	0	1.8276	1.3860	1.5580	2.0500	2.2260
aegis	31588	2	1	1	0.0492	0.0180	0.0314	0.0754	0.1068
aegis	31589	3	1	0	2.0572	1.3960	1.6420	2.3460	2.4940
aegis	31590	3	1	0	4.1152	3.1610	3.4810	4.7190	5.2530
aegis	31591	3	1	0	1.1174	0.2070	0.6870	1.1170	1.1750
aegis	31592	3	1	0	0.3557	0.1480	0.2400	0.4630	0.5630
aegis	31593	3	1	0	3.6274	3.4230	3.4850	3.8770	4.0450
aegis	31594	3	1	0	1.7911	1.2830	1.5130	2.0710	2.2620
aegis	31595	3	1	0	2.0630	1.4130	1.8480	2.2870	2.4120
aegis	31596	3	1	0	1.5523	1.3560	1.4340	1.6710	1.8010
aegis	31597	3	1	0	1.6945	1.3570	1.5760	1.8290	2.0370
aegis	31598	3	1	0	1.3688	1.1290	1.2590	1.4830	1.5800
aegis	31599	3	1	0	2.1968	2.0880	2.1380	2.2560	2.3040
aegis	31600	3	1	0	2.6207	1.7690	2.4980	2.7950	2.9260
aegis	31601	3	1	0	1.6438	1.1500	1.2450	2.2660	2.4890
aegis	31602	3	1	0	1.2245	1.1320	1.1680	1.2810	1.3610
aegis	31603	3	1	0	0.8265	0.6990	0.7740	0.8870	0.9290
aegis	31604	3	1	0	1.9137	1.4930	1.6590	2.1770	2.3570
aegis	31605	3	1	0	2.3536	2.0060	2.2160	2.4910	2.6080
aegis	31606	3	1	0	1.0648	0.2580	0.6800	1.5270	2.0270
aegis	31607	3	1	0	2.8026	2.6670	2.7330	2.8770	2.9260
aegis	31608	3	1	0	1.0100	0.7910	0.9110	1.1050	1.1670
aegis	31609	3	1	0	4.4339	4.2780	4.3480	4.5270	4.5910
aegis	31610	3	1	0	0.3871	0.2050	0.2900	0.4890	0.5880
aegis	31611	3	1	0	3.7888	3.4910	3.6190	3.9610	4.1020
aegis	31612	3	1	0	0.8086	0.3090	0.6350	0.9700	1.1670
aegis	31613	3	1	0	1.7241	1.5880	1.6570	1.7890	1.8270
aegis	31614	3	1	0	0.9298	0.4430	0.6500	1.1530	2.1890
aegis	31615	2	1	1	0.6636	0.6264	0.6525	0.6716	0.6816
aegis	31616	3	1	0	1.5142	0.7990	1.1630	1.9200	2.2460
aegis	31617	3	1	0	0.6442	0.5660	0.6110	0.6780	0.6980
aegis	31618	3	1	0	2.7469	2.4360	2.5900	2.9020	3.0320
aegis	31619	3	1	0	1.5744	1.2990	1.4000	1.5850	1.6140
aegis	31620	3	1	0	1.8034	1.2130	1.4100	2.1760	2.3150
aegis	31621	3	1	0	0.4908	0.3890	0.4290	0.5530	0.5910
aegis	31622	3	0	0	1.5779	0.1180	1.3250	1.9320	2.2140
aegis	31623	3	1	0	2.0139	1.2220	1.8670	2.2310	2.3520
aegis	31624	3	1	0	0.1952	0.0280	0.1530	0.2500	0.2730
aegis	31625	3	1	0	1.5510	1.2980	1.3920	1.6360	1.6900
aegis	31626	3	1	0	0.6617	0.2510	0.5560	0.7700	0.8530
aegis	31627	3	1	0	1.3457	0.8590	1.0950	1.2010	1.2110
aegis	31628	3	1	0	0.7624	0.6500	0.7030	0.8200	0.9170
aegis	31629	3	1	0	1.7194	1.3870	1.5660	1.8870	2.0430
aegis	31630	3	1	0	2.2993	1.9990	2.1770	2.4300	2.5250
aegis	31631	3	1	0	0.7378	0.1010	0.4470	0.9690	1.1980
aegis	31632	3	1	0	0.9878	0.8840	0.9330	1.0420	1.0880
aegis	31633	3	1	0	1.4331	1.2820	1.3330	1.5360	1.7800
aegis	31634	3	1	0	0.6800	0.4410	0.5680	0.7950	0.9380
aegis	31635	3	1	0	1.4482	1.2570	1.3070	1.6520	1.7950
aegis	31636	1	1	1	0.7545	-1.0000	-1.0000	-1.0000	-1.0000
aegis	31637	3	1	0	1.1248	0.2540	0.7050	1.2260	1.2990
aegis	31638	3	1	0	2.4237	2.4890	2.5280	2.8900	3.1700
aegis	31639	3	1	0	1.6331	0.8770	1.2710	1.9840	2.2710
aegis	31640	3	1	0	0.8616	0.6980	0.7710	0.9540	1.0650
aegis	31641	3	1	0	4.5021	4.7350	4.7720	5.1280	5.3690
aegis	31642	3	1	0	1.9119	1.0490	1.1850	2.4280	2.6180
aegis	31643	3	1	0	0.4713	0.2760	0.3840	0.5620	0.6310
aegis	31644	3	1	0	1.0401	0.9260	0.9730	1.0960	1.1330
aegis	31645	3	1	0	3.6124	3.4910	3.5400	3.6850	3.7350
aegis	31646	3	1	0	1.4337	1.1990	1.2830	1.5580	1.9340
aegis	31647	3	1	0	1.7708	1.3450	1.4970	2.0400	2.2390
aegis	31648	2	1	1	1.2648	1.2372	1.2509	1.2693	1.2787
aegis	31649	3	1	0	1.5737	1.1680	1.3260	1.8420	2.1180
aegis	31650	3	1	0	1.1692	1.0680	1.1230	1.2190	1.2570
aegis	31651	3	1	0	0.7918	0.6810	0.7270	0.8530	0.9060
aegis	31652	3	1	0	1.5861	1.0630	1.3680	1.7890	1.9800
aegis	31653	2	1	1	1.3620	1.3570	1.3588	1.3622	1.3637
aegis	31654	3	0	0	2.8980	0.6470	0.9910	4.6870	5.4690
aegis	31655	3	1	0	1.2043	0.8310	0.9900	1.4160	1.8870
aegis	31656	3	1	0	1.2159	1.1230	1.1560	1.2700	1.3260
aegis	31657	3	1	0	0.5768	0.4380	0.5090	0.6350	0.6650
aegis	31658	3	1	0	1.3896	0.9460	1.1320	1.7240	2.3320
aegis	31659	3	1	0	2.1379	1.4960	1.9830	2.3260	2.4830
aegis	31660	3	0	0	-99.0000	-99.0000	-99.0000	-99.0000	-99.0000
aegis	31661	3	1	0	5.5429	5.2090	5.3650	5.7240	5.8550
aegis	31662	2	1	1	0.7376	0.7048	0.7238	0.7478	0.7743
aegis	31663	3	1	0	0.6580	0.1280	0.2760	0.6760	2.2410
aegis	31664	3	1	0	1.5803	0.8850	1.0140	1.9950	2.4010
aegis	31665	3	1	0	1.2602	1.1150	1.2050	1.3120	1.4710
aegis	31666	1	1	1	0.0823	-1.0000	-1.0000	-1.0000	-1.0000
aegis	31667	3	1	0	0.9092	0.7100	0.8030	1.0140	1.0830
aegis	31668	3	1	0	2.2585	1.1930	1.8890	2.6030	2.8410
aegis	31669	3	1	0	0.5702	0.1090	0.2430	0.4430	0.4660
aegis	31670	3	1	0	1.7457	1.3960	1.5260	1.9750	2.1290
aegis	31671	2	1	1	1.1054	1.1018	1.1034	1.1061	1.1074
aegis	31672	3	1	0	3.8449	3.4280	3.5540	4.2170	4.5040
aegis	31673	3	1	0	1.3729	1.1750	1.2570	1.4520	1.5530
aegis	31674	3	1	0	1.7062	1.4740	1.5730	1.8360	1.9420
aegis	31675	3	1	0	4.5068	3.6940	4.1020	4.9490	5.3560
aegis	31676	3	1	0	1.6042	1.3220	1.4430	1.6740	1.7070
aegis	31677	3	0	0	0.3560	0.0370	0.1520	0.6410	1.6180
aegis	31678	3	1	0	1.7799	0.8330	1.4380	2.1820	2.6010
aegis	31679	3	1	0	1.6194	0.1320	1.3710	1.8940	2.1460
aegis	31680	3	1	0	1.9953	1.8970	1.9420	2.0500	2.0860
aegis	31681	3	1	0	1.6419	1.0160	1.3450	1.9320	2.1840
aegis	31682	3	1	0	1.7492	1.3120	1.4710	2.0470	2.3010
aegis	31683	2	1	1	2.2059	2.1866	2.1952	2.2121	2.3022
aegis	31684	3	1	0	0.7334	0.4150	0.5630	0.9170	1.1110
aegis	31685	3	1	0	1.2849	1.0740	1.1520	1.4300	1.6250
aegis	31686	3	1	0	1.1364	0.9290	1.0460	1.2370	1.2970
aegis	31687	3	1	0	2.5265	2.3920	2.4530	2.6020	2.6590
aegis	31688	3	1	0	0.5068	0.1620	0.3170	0.5650	0.6250
aegis	31689	3	1	0	0.5510	0.1450	0.3050	0.7390	0.8480
aegis	31690	3	1	0	1.6426	1.4370	1.5660	1.7240	1.8090
aegis	31691	3	1	0	0.5118	0.0830	0.2640	0.7090	1.0350
aegis	31692	3	1	0	2.2122	0.3530	2.0290	2.4020	2.5290
aegis	31693	3	1	0	1.6748	1.1400	1.2720	2.1170	2.3130
aegis	31694	3	1	0	1.1612	0.5950	0.7970	1.6640	2.0670
aegis	31695	2	1	1	1.7292	1.6444	1.6554	1.7306	1.7472
aegis	31696	3	1	0	0.4539	0.0330	0.0960	0.8890	1.2860
aegis	31697	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	31698	3	1	0	0.9887	0.9060	0.9590	1.0250	1.0430
aegis	31699	3	1	0	1.5397	1.2680	1.3790	1.7110	1.9850
aegis	31700	3	0	0	0.1609	0.0160	0.0460	0.2690	0.5680
aegis	31701	3	1	0	0.1097	0.0240	0.0660	0.1600	0.2260
aegis	31702	3	1	0	0.3259	0.0430	0.3000	2.1680	2.4140
aegis	31703	3	1	0	1.4515	1.0470	1.2040	1.3970	1.4220
aegis	31704	2	1	1	2.2479	2.2362	2.2403	2.2509	2.2556
aegis	31705	3	1	0	0.4398	0.2630	0.3530	0.5170	0.5690
aegis	31706	1	1	1	0.3713	-1.0000	-1.0000	-1.0000	-1.0000
aegis	31707	3	1	0	1.7000	1.4220	1.5230	1.8640	1.9910
aegis	31708	3	0	0	2.8367	2.6290	2.7230	2.9480	3.0190
aegis	31709	3	1	0	1.1867	0.5900	0.7680	1.5490	2.0000
aegis	31710	3	1	0	1.4473	1.3230	1.3760	1.5240	1.5720
aegis	31711	3	1	0	0.4449	0.3190	0.3770	0.5260	0.5910
aegis	31712	3	1	0	2.0188	1.4280	1.6800	2.3560	2.6720
aegis	31713	3	1	0	3.0704	2.8710	2.9590	3.1820	3.2660
aegis	31714	3	1	0	1.5413	1.1430	1.2900	1.8150	1.9880
aegis	31715	3	1	0	2.9790	2.8750	2.9160	3.0410	3.0850
aegis	31716	3	1	0	1.0784	0.8340	0.9750	1.1910	1.2960
aegis	31717	3	1	0	1.1268	0.7320	0.8910	1.3370	1.9380
aegis	31718	3	1	0	0.7490	0.6630	0.6970	0.7980	0.8750
aegis	31719	3	1	0	0.2688	0.1670	0.2180	0.3010	0.4630
aegis	31720	3	1	0	2.4683	2.3780	2.4150	2.5220	2.5520
aegis	31721	3	1	0	1.9138	0.0300	1.3450	2.2870	2.4010
aegis	31722	3	1	0	1.8489	0.4380	1.0550	2.6580	3.3130
aegis	31723	2	1	1	1.7871	1.7775	1.7836	1.8486	1.8672
aegis	31724	3	1	0	0.8225	0.5140	0.7560	0.9020	0.9550
aegis	31725	3	1	0	0.0385	0.0130	0.0240	2.2290	2.3490
aegis	31726	3	1	0	1.4434	1.0750	1.2640	1.6950	1.8970
aegis	31727	3	1	0	3.2024	3.0050	3.0970	3.3100	3.4010
aegis	31728	3	1	0	0.5515	0.2610	0.4110	0.7040	0.8510
aegis	31729	3	1	0	1.2219	0.6390	0.8620	1.6210	2.0010
aegis	31730	3	1	0	3.0592	2.8920	2.9620	3.1580	3.2410
aegis	31731	3	1	0	1.5660	1.2570	1.3800	1.7790	1.9650
aegis	31732	3	1	0	0.4991	0.2500	0.3840	0.6130	0.6850
aegis	31733	3	1	0	1.0719	0.9900	1.0330	1.1150	1.1440
aegis	31734	3	0	0	1.2777	1.1310	1.2120	1.3450	1.4030
aegis	31735	3	1	0	1.8317	1.2220	1.4810	2.2070	2.5770
aegis	31736	3	1	0	2.3809	1.4100	2.1800	2.6320	2.7720
aegis	31737	3	0	0	-99.0000	-99.0000	-99.0000	-99.0000	-99.0000
aegis	31738	3	1	0	1.6646	1.0780	1.2890	2.1090	2.3910
aegis	31739	3	1	0	0.9100	0.7720	0.8350	0.9830	1.0320
aegis	31740	3	1	0	0.8489	0.6550	0.7410	0.9640	1.0590
aegis	31741	3	1	0	3.4341	1.6990	3.0810	3.8420	4.2530
aegis	31742	3	1	0	1.1882	0.8580	0.9800	1.2520	1.3130
aegis	31743	3	1	0	1.3328	1.1340	1.2250	1.4420	1.5570
aegis	31744	3	1	0	1.0185	0.9600	0.9840	1.0530	1.0730
aegis	31745	3	1	0	0.2968	0.0480	0.1330	0.4530	0.6020
aegis	31746	3	1	0	0.7062	0.1740	0.4900	0.9110	1.0850
aegis	31747	3	1	0	1.8571	1.6110	1.7340	1.9970	2.0920
aegis	31748	3	1	0	2.4936	0.5080	2.1760	2.7850	3.0220
aegis	31749	3	1	0	2.1026	1.5970	1.7350	2.5820	3.3400
aegis	31750	3	1	0	1.6410	1.0860	1.3550	1.9010	2.1060
aegis	31751	3	1	0	1.6111	1.3190	1.4260	1.8040	1.9720
aegis	31752	3	1	0	1.7756	1.4060	1.5600	1.9800	2.1510
aegis	31753	3	1	0	2.0012	1.2570	1.5570	2.4090	2.6720
aegis	31754	2	1	1	1.3549	1.1139	1.1661	1.3631	1.3899
aegis	31755	3	1	0	1.7202	1.5820	1.6450	1.7900	1.8280
aegis	31756	3	1	0	0.5517	0.4070	0.4810	0.6190	0.6540
aegis	31757	3	1	0	2.9767	0.2420	0.5890	3.2370	3.4180
aegis	31758	3	1	0	0.9397	0.7700	0.8480	1.0440	1.1300
aegis	31759	3	1	0	3.1409	2.9430	3.0270	3.2550	3.3420
aegis	31760	3	1	0	0.4596	0.3770	0.4160	0.4960	0.5220
aegis	31761	3	1	0	4.3442	4.1790	4.2500	4.4420	4.5050
aegis	31762	3	1	0	0.3419	0.2840	0.3090	0.3760	0.4010
aegis	31763	3	1	0	1.1231	0.6660	0.9270	1.3070	1.5260
aegis	31764	2	1	1	1.2389	1.2353	1.2368	1.2395	1.2409
aegis	31765	3	1	0	0.8458	0.7790	0.8000	0.8970	0.9690
aegis	31766	3	1	0	2.3995	1.9740	2.1570	2.6210	2.7550
aegis	31767	3	1	0	1.3970	0.8100	1.1400	1.3190	1.3350
aegis	31768	3	1	0	2.0904	1.8770	1.9780	2.1970	2.2660
aegis	31769	3	1	0	2.5677	1.2160	2.3880	2.7360	2.8820
aegis	31770	3	1	0	1.5852	0.3990	1.1090	2.1630	2.5220
aegis	31771	3	1	0	1.7399	1.1650	1.4140	2.0790	2.3280
aegis	31772	3	1	0	1.3224	1.0040	1.1460	1.3920	1.4520
aegis	31773	3	1	0	1.2060	1.1350	1.1650	1.2470	1.2790
aegis	31774	3	1	0	0.4613	0.0740	0.2270	0.7180	1.1090
aegis	31775	3	1	0	1.7092	1.5700	1.6360	1.8000	1.9060
aegis	31776	3	1	0	1.7193	0.3310	0.9010	2.3550	2.5960
aegis	31777	3	1	0	2.6808	2.3770	2.5150	3.0310	3.2980
aegis	31778	3	1	0	0.5502	0.4770	0.5120	0.5880	0.6200
aegis	31779	3	1	0	3.2790	3.1710	3.2140	3.3480	3.3940
aegis	31780	3	1	0	3.0341	2.5450	2.6860	3.3740	3.7870
aegis	31781	3	1	0	2.5142	2.2540	2.3610	2.6860	2.8130
aegis	31782	3	1	0	1.0512	0.6970	0.8200	1.3060	1.5510
aegis	31783	3	1	0	0.7737	0.3750	0.5750	1.0280	3.6130
aegis	31784	3	1	0	1.1908	0.9000	1.0260	1.3360	1.7760
aegis	31785	3	1	0	1.3967	1.0310	1.1730	1.4980	1.5620
aegis	31786	2	1	1	0.7177	0.6808	0.7052	0.7440	0.8704
aegis	31787	3	1	0	1.2121	1.1270	1.1650	1.2580	1.2840
aegis	31788	3	1	0	0.2214	0.0250	0.0370	0.2530	0.2840
aegis	31789	3	1	0	1.6448	1.2760	1.5070	1.6170	1.6220
aegis	31790	3	1	0	1.1824	1.0170	1.0650	1.2940	1.5690
aegis	31791	3	1	0	2.0612	1.5110	1.8280	2.2850	2.4050
aegis	31792	3	1	0	0.6301	0.0600	0.1360	1.0330	1.2340
aegis	31793	3	1	0	1.3110	0.9250	1.1580	1.4520	1.6720
aegis	31794	3	1	0	3.2778	3.1310	3.1900	3.3670	3.4260
aegis	31795	3	1	0	0.3647	0.2890	0.3310	0.4010	0.4260
aegis	31796	3	1	0	2.2848	2.2410	2.2750	2.5520	2.7050
aegis	31797	3	1	0	1.8357	0.4610	0.6330	2.5610	2.8770
aegis	31798	3	0	0	1.7336	1.5150	1.6150	1.8420	1.9520
aegis	31799	3	1	0	0.8029	0.7000	0.7490	0.8590	0.9030
aegis	31800	3	1	0	0.4078	0.3420	0.3690	0.4460	0.4810
aegis	31801	2	1	1	1.8081	1.4805	1.6037	1.9420	2.0049
aegis	31802	3	1	0	2.9816	2.8230	2.8870	3.0830	3.1580
aegis	31803	3	1	0	2.5875	0.1940	2.4180	2.7080	2.8050
aegis	31804	3	1	0	1.4487	0.9730	1.1430	1.7530	1.9960
aegis	31805	3	1	0	3.6204	3.3460	3.4780	3.7680	3.8820
